OBJECTID,target_fid,fid_1,fid_1_1,cust_num,decription,corp_name,trade_name,name,address,renewal_pe,addrid,score,addrerr,geoid,store_id,matchaddr,objectid_12,objectid_1,objectid_2,objectid_12_13,type,type_other,storeopen,namechg,totalads,ad_menthol,ad_lcc,ad_detach,price_any,price_low,price_bran,price_bra0,price_open,price_pack,price_spec,tax_ext,promo_ext_,promo_ext0,promo_ext1,adlevel_ex,ageofsale,registers,tobacco_an,lowprice,price_bra1,price_bra2,open_brand,special_lo,tax_lowpri,promo_int_,promo_int0,promo_int1,adlevel_in,sell_new,place_new,ads_new,pricead_ne,special_ne,taxad_new,pricenoad2,taxnoad_ne,promoad_ne,promoad_n0,promoad_n1,single_lcc,typesingle,typesingl0,typesingl1,place_sing,pack_lcc,typepack_l,typepack_0,typepack_1,place_lccp,sell_lcc,place_lcc,ads_lcc,pricead_lc,special_lc,taxad_lcc,countad_lc,typead_lcc,typead_lc0,typead_lc1,pricenoad0,taxnoad_lc,countnoad_,typenoad_l,typenoad_0,typenoad_1,promoad_lc,promoad_l0,promoad_l1,x,y,store_ido,store_id_1,objectid_12_13_14,cust_num_1,id,sequence,random,mar_addrnu,mar_stname,mar_street,mar_quadra,mar_city,mar_state,mar_zipcod,mar_ward,x_1,y_1,intptlat00,intptlon00,bkgpidfp00,fips,marid,id1,date_,type_1,product,note_,locked,sign,loosie,address_1,mar_census,eligible,inspected,sale,age,idrequest,cohort,outlet_id,dup1,maridlong
708,736,182,1006,69007682,GENERAL SALES,BERWIN CORPORATION,BERWIN CORPORATION, ,5020 WISCONSIN AVE NW  WASHINGTON DC 20016,8/1/2009 Thru 7/31/2011,265863,100, ,110010010011,736,5020 WISCONSIN AVENUE NW,1059,1059.000000000000000,1059.000000000000000,1059.000000000000000,Other,http://www.posselink.org/surveys/file/2341,Business has different name,http://www.posselink.org/surveys/file/2342,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,No, , ,0.000000000000000, , ,0.000000000000000, , , , ,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.083396910000005,38.955200200000000,1432.000000000000000,736,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
709,739,183,212,39938002,GENERAL SALES,CMCIGARS INC,PRESIDENT CIGARS, ,4936 WISCONSIN AVE NW  WASHINGTON DC 20016,8/1/2010 Thru 7/31/2012,266078,100, ,110010010012,739,4936 WISCONSIN AVENUE NW,952,952.000000000000000,951.000000000000000,951.000000000000000,Other,http://www.posselink.org/surveys/file/1793,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.082801820000000,38.954399109999997,1126.000000000000000,739,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
710,740,179,370,53002248,GENERAL SALES,THE GREAT ATLANTIC & PACIFIC TEA COMPANY INC,THE GREAT ATLANTIC & PACIFIC TEA COMPANY INC, ,4330 48TH ST NW  WASHINGTON DC 20016,8/1/2010 Thru 7/31/2012,269574,100, ,110010010016,740,4330 48TH STREET NW,292,455.000000000000000,449.000000000000000,445.000000000000000,Grocery, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Three or more,Yes,7.389999870000000,Menthol,Newport, ,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.389999870000000,No,Yes,0.000000000000000, ,No,No,No,No, , , , ,No, , , , ,No, , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.095001220000000,38.945701600000000,1986.000000000000000,740,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
711,741,180,1079,70101608,GENERAL SALES,DISTRICT OF COLUMBIA CVS PHARMACY LLC,CVS#1343, ,4851 MASSACHUSETTS AVE NW  WASHINGTON DC 20016,3/1/2010 Thru 2/29/2012,284996,100, ,110010010016,741,4851 MASSACHUSETTS AVENUE NW,278,276.000000000000000,274.000000000000000,273.000000000000000,Pharmacy, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Three or more,Yes,5.809999940000000,Both,Other brand,http://www.posselink.org/surveys/file/4026,Yes,Yes,No,No,No,In your face advertising,Yes,Behind counter or register,Yes,6.219999790000000,Yes,Yes,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,4.889999870000000,No,No,5.000000000000000,Yes,No,Yes,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.095802309999996,38.945899959999998,1987.000000000000000,741,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
712,742,178,152,39800129,GENERAL SALES,CEE ELL ENTERPRISES INC, SPRING VALLEY EXXON, ,4861 MASSACHUSETTS AVE NW  WASHINGTON DC 20016,8/1/2008 Thru 7/31/2010,269571,100, ,110010010016,742,4861 MASSACHUSETTS AVENUE NW,412,512.000000000000000,735.000000000000000,735.000000000000000,Gas station, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,No,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-77.096496579999993,38.946098329999998,1985.000000000000000,742,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
713,743,187,552,65005473,GENERAL SALES, ,BERKSHIRE FOOD MARKET,YONGJUNG  CHOE,4201 MASSACHUSETTS AVE NW  WASHINGTON DC 20016,10/1/2009 Thru 9/30/2011,294461,100, ,110010010021,743,4201 MASSACHUSETTS AVENUE NW,640,626.000000000000000,619.000000000000000,612.000000000000000,Convenience, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,Yes,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,No advertising,Yes,Behind counter or register,Yes,8.000000000000000,No,Yes,0.000000000000000, ,No,No,No,No, , , , ,Yes,Yes,Yes,Yes,Behind counter or register,Yes,Behind counter or register,Yes,4.690000060000000,No,No,0.000000000000000,Yes,Yes,No,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-77.082000730000004,38.935901639999997,1019.000000000000000,743,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
714,745,188,1213,71101082,GENERAL SALES,SUN & SUN INC,FRANKIN GRILL, ,4000 WISCONSIN AVE NW  WASHINGTON DC 20016,2/1/2011 Thru 1/31/2013,222230,100, ,110010010023,745,4000 WISCONSIN AVENUE NW,0,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,,,0.000000000000000,,,,,,,,,,0.000000000000000,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,,,,,,,,,,,,,,,0.000000000000000,,,0.000000000000000,,,,0.000000000000000,,0.000000000000000,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
715,780,215,1162,70107153,GENERAL SALES,I.A.F.  INC.,SHELL RHODE ISLAND AVENUE, ,3101 RHODE ISLAND AVE NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,287515,100, ,110010111002,780,3101 RHODE ISLAND AVENUE NE,1035,1035.000000000000000,1035.000000000000000,1035.000000000000000,Gas station, ,No longer in business at location, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,0.000000000000000, , , ,0.000000000000000, , , , , , , , , ,0.000000000000000, , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , , , , , , , , , , , , , , , ,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-76.964202880000002,38.934398649999999,1241.000000000000000,780,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
716,782,212,401,53005210,GENERAL SALES, ,FU KANG CARRY OUT,GUO  LIU,2123 RHODE ISLAND AVE NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,51400,100, ,110010111002,782,2123 RHODE ISLAND AVENUE NE,143,141.000000000000000,140.000000000000000,138.000000000000000,Other,http://www.posselink.org/surveys/file/2025,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Very little advertising,Yes,Behind counter or register,No,0.000000000000000, , ,8.250000000000000,No,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.750000000000000,Yes,5.000000000000000,Yes,No,Yes,No,No,No,-76.974098209999994,38.929798130000002,1239.000000000000000,782,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
717,783,213,837,68004010,GENERAL SALES, ,7 ELEVEN 22689C,ZERIHUN  GELETU,1927 RHODE ISLAND AVE NE  WASHINGTON DC 20018,6/1/2010 Thru 5/31/2012,286543,100, ,110010111002,783,1927 RHODE ISLAND AVENUE NE,385,379.000000000000000,375.000000000000000,372.000000000000000,Convenience, ,Open now, ,6.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,Yes,5.590000150000000,Don't know,Other brand,http://www.posselink.org/surveys/file/2020,1.000000000000000,No,Yes,No,Yes,No,Very little advertising,Yes,Less than three,Yes,5.840000150000000,Non-Menthol,Maverick,http://www.posselink.org/surveys/file/2022,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.199999810000000,No,Yes,0.000000000000000, ,No,Yes,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,Yes,2.890000100000000,No,Yes,5.000000000000000,Yes,No,Yes,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-76.976501459999994,38.928600310000000,1240.000000000000000,783,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
718,784,211,386,53004016,GENERAL SALES,LANGDON MARKET INC,LANGDON MARKET INC, ,2409 FRANKLIN ST NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,47576,100, ,110010111002,784,2409 FRANKLIN STREET NE,316,311.000000000000000,309.000000000000000,308.000000000000000,Convenience, ,Open now, ,4.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,In your face advertising,Yes,Less than three,Yes,6.500000000000000,Non-Menthol,Newport, ,Yes,No,No,No,No,In your face advertising,Yes,Behind counter or register,Yes,6.500000000000000,Yes,No,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,No, , , , ,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,0.000000000000000, ,0.000000000000000, , , , , , ,-76.971603389999999,38.925399779999999,1238.000000000000000,784,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
719,788,864,315,50007743,GENERAL SALES,GIANT OF MARYLAND LLC,GIANT FOOD STORE #375, ,1050 BRENTWOOD RD NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,299835,100, ,110010091022,788,1050 BRENTWOOD ROAD NE,497,485.000000000000000,479.000000000000000,474.000000000000000,Grocery, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,No advertising,No,Three or more,Yes,5.550000190000000,Menthol, , ,No,No,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.489999770000000,No,No,0.000000000000000, ,No,No,No,No, , , , ,No, , , , ,Yes,Behind counter or register,Yes,3.490000010000000,No,No,5.000000000000000,No,No,No,0.000000000000000, ,0.000000000000000, , , ,No,No,No,-76.992401119999997,38.919200900000000,1319.000000000000000,788,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
720,791,865,355,50009923,GENERAL SALES,BRENTWOOD LIQUORS  INC.,BRENTWOOD LIQUORS, ,1319 RHODE ISLAND AVE NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,300740,100, ,110010091022,791,1319 RHODE ISLAND AVENUE NE,471,462.000000000000000,456.000000000000000,452.000000000000000,Liquor, ,Open now, ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No,0.000000000000000, , , ,0.000000000000000, , ,No,No,No,Very little advertising,No,Less than three,Yes,6.500000000000000,Menthol,Maverick, ,No,No,No,No,No,In your face advertising,Yes,Behind counter or register,Yes,7.400000100000000,No,No,0.000000000000000, ,No,No,No,No, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.590000150000000,Yes,5.000000000000000,Yes,No,Yes,No,Yes,No,-76.986099240000001,38.923900600000003,1320.000000000000000,791,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
721,792,868,695,67001075,GENERAL SALES, ,CAPITAL DISCOUNT,NARENDER  JOSHI,1325 RHODE ISLAND AVE NE  WASHINGTON DC 20018,3/1/2011 Thru 2/28/2013,300662,100, ,110010091022,792,1325 RHODE ISLAND AVENUE NE,469,460.000000000000000,454.000000000000000,450.000000000000000,"Mass retailer (Walmart, Target)", ,Open now, ,2.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,Yes,5.989999770000000,Non-Menthol,Newport, ,1.000000000000000,No,Yes,No,No,No,Very little advertising,No,Three or more,Yes,6.340000150000000,Non-Menthol,Maverick, ,No,Yes,No,No,No,Moderate advertising,Yes,Behind counter or register,Yes,7.400000100000000,No,No,0.000000000000000, ,No,No,No,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,Yes,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,4.550000190000000,No,5.000000000000000,Yes,No,Yes,No,No,No,-76.986000059999995,38.923999790000003,1323.000000000000000,792,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
722,793,914,273,41005745,GENERAL SALES,KJ AUTOCARE INC,KJ AUTOCARE INC, ,3426 18TH ST NE  WASHINGTON DC 20018,8/1/2010 Thru 7/31/2012,34566,100, ,110010093011,793,3426 18TH STREET NE,809,807.000000000000000,803.000000000000000,802.000000000000000,Gas station, ,Open now, ,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,Yes,7.949999810000000,Menthol,Newport, ,1.000000000000000,No,Yes,No,No,No,Very little advertising,No,Less than three,Yes,0.000000000000000, , , , , ,No,No,No,Moderate advertising,No, , ,0.000000000000000, , ,0.000000000000000, , , , ,Yes,Yes,No,Yes,Behind counter or register,Yes,Yes,No,No,Behind counter or register,Yes,Behind counter or register,No,0.000000000000000, , ,0.000000000000000, , , ,2.250000000000000,Yes,2.000000000000000,Yes,No,Yes,No,No,No,-76.980003359999998,38.932701110000004,1409.000000000000000,793,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,,0
